,Metric,Value,Method,Algorithm,mv,sigma,diff_mu_12_mu_11,diff_mu_13_mu_23,Neighbors,Repetition
5023,F1 Macro,0.8578928094637691,KNN,KNN+ROs,0.8923370302082955,0.09143498007177095,0.02359592709141095,0.03535471323815505,71.7,4.0
5024,F1 Macro,0.9311372088912956,DBC,DBC,0.8923370302082955,0.09143498007177095,0.02359592709141095,0.03535471323815505,,4.0
5025,F1 Macro,0.3662635487517976,Listwise Deletion,SVC,0.8923370302082955,0.09143498007177095,0.02359592709141095,0.03535471323815505,,4.0
5026,F1 Macro,0.300013192829697,Listwise Deletion,RF,0.8923370302082955,0.09143498007177095,0.02359592709141095,0.03535471323815505,,4.0
5027,F1 Macro,0.3496823101978597,Listwise Deletion,Ridge,0.8923370302082955,0.09143498007177095,0.02359592709141095,0.03535471323815505,,4.0
5028,F1 Macro,0.9682539682539683,"ACF, correlation-only",ACF+SVC,0.8912831698574332,0.08929953106274725,0.015139450168817847,0.03889430812261255,,4.0
5029,F1 Macro,0.9599310814601113,"ACF, correlation-only",ACF+RF,0.8912831698574332,0.08929953106274725,0.015139450168817847,0.03889430812261255,,4.0
5030,F1 Macro,0.9110119255738734,"ACF, correlation-only",ACF+Ridge,0.8912831698574332,0.08929953106274725,0.015139450168817847,0.03889430812261255,,4.0
5031,F1 Macro,0.9919862162920223,"ACF, with covariable",ACF+SVC,0.8912831698574332,0.08929953106274725,0.015139450168817847,0.03889430812261255,,4.0
5032,F1 Macro,0.975958648876067,"ACF, with covariable",ACF+RF,0.8912831698574332,0.08929953106274725,0.015139450168817847,0.03889430812261255,,4.0
5033,F1 Macro,0.9327636060309327,"ACF, with covariable",ACF+Ridge,0.8912831698574332,0.08929953106274725,0.015139450168817847,0.03889430812261255,,4.0
5034,F1 Macro,0.7419296287220817,KNN,KNN,0.8912831698574332,0.08929953106274725,0.015139450168817847,0.03889430812261255,10.4,4.0
5035,F1 Macro,0.7489088575096278,KNN,KNN+ROs,0.8912831698574332,0.08929953106274725,0.015139450168817847,0.03889430812261255,53.0,4.0
5036,F1 Macro,0.8688383045525901,DBC,DBC,0.8912831698574332,0.08929953106274725,0.015139450168817847,0.03889430812261255,,4.0
5037,F1 Macro,0.330464968329046,Listwise Deletion,SVC,0.8912831698574332,0.08929953106274725,0.015139450168817847,0.03889430812261255,,4.0
5038,F1 Macro,0.3212808400277967,Listwise Deletion,RF,0.8912831698574332,0.08929953106274725,0.015139450168817847,0.03889430812261255,,4.0
5039,F1 Macro,0.35533576262363353,Listwise Deletion,Ridge,0.8912831698574332,0.08929953106274725,0.015139450168817847,0.03889430812261255,,4.0
5040,F1 Macro,0.9179518098544998,"ACF, correlation-only",ACF+SVC,0.890180303500327,0.09016503679076046,0.01870366190427658,0.03480412832878085,,4.0
5041,F1 Macro,0.9338624338624338,"ACF, correlation-only",ACF+RF,0.890180303500327,0.09016503679076046,0.01870366190427658,0.03480412832878085,,4.0
5042,F1 Macro,0.8722519310754605,"ACF, correlation-only",ACF+Ridge,0.890180303500327,0.09016503679076046,0.01870366190427658,0.03480412832878085,,4.0
5043,F1 Macro,0.9589272728725656,"ACF, with covariable",ACF+SVC,0.890180303500327,0.09016503679076046,0.01870366190427658,0.03480412832878085,,4.0
5044,F1 Macro,0.9749886126627191,"ACF, with covariable",ACF+RF,0.890180303500327,0.09016503679076046,0.01870366190427658,0.03480412832878085,,4.0
5045,F1 Macro,0.9483600952117937,"ACF, with covariable",ACF+Ridge,0.890180303500327,0.09016503679076046,0.01870366190427658,0.03480412832878085,,4.0
5046,F1 Macro,0.6632869672085359,KNN,KNN,0.890180303500327,0.09016503679076046,0.01870366190427658,0.03480412832878085,15.5,4.0
5047,F1 Macro,0.8188106281235394,KNN,KNN+ROs,0.890180303500327,0.09016503679076046,0.01870366190427658,0.03480412832878085,85.3,4.0
5048,F1 Macro,0.8251660986994223,DBC,DBC,0.890180303500327,0.09016503679076046,0.01870366190427658,0.03480412832878085,,4.0
5049,F1 Macro,0.31955967841682126,Listwise Deletion,SVC,0.890180303500327,0.09016503679076046,0.01870366190427658,0.03480412832878085,,4.0
5050,F1 Macro,0.3787705627705627,Listwise Deletion,RF,0.890180303500327,0.09016503679076046,0.01870366190427658,0.03480412832878085,,4.0
5051,F1 Macro,0.3584633016094474,Listwise Deletion,Ridge,0.890180303500327,0.09016503679076046,0.01870366190427658,0.03480412832878085,,4.0
5052,F1 Macro,0.9416794904101233,"ACF, correlation-only",ACF+SVC,0.8890261522879376,0.0888828939829912,0.024760035077431186,0.040582557986119594,,4.0
5053,F1 Macro,0.9341741951157698,"ACF, correlation-only",ACF+RF,0.8890261522879376,0.0888828939829912,0.024760035077431186,0.040582557986119594,,4.0
5054,F1 Macro,0.9317604976262807,"ACF, correlation-only",ACF+Ridge,0.8890261522879376,0.0888828939829912,0.024760035077431186,0.040582557986119594,,4.0
5055,F1 Macro,0.9910499524528724,"ACF, with covariable",ACF+SVC,0.8890261522879376,0.0888828939829912,0.024760035077431186,0.040582557986119594,,4.0
5056,F1 Macro,0.992137437590911,"ACF, with covariable",ACF+RF,0.8890261522879376,0.0888828939829912,0.024760035077431186,0.040582557986119594,,4.0
5057,F1 Macro,0.9485240526987401,"ACF, with covariable",ACF+Ridge,0.8890261522879376,0.0888828939829912,0.024760035077431186,0.040582557986119594,,4.0
5058,F1 Macro,0.7215911020546782,KNN,KNN,0.8890261522879376,0.0888828939829912,0.024760035077431186,0.040582557986119594,5.8,4.0
5059,F1 Macro,0.8207735124832803,KNN,KNN+ROs,0.8890261522879376,0.0888828939829912,0.024760035077431186,0.040582557986119594,61.9,4.0
5060,F1 Macro,0.9168797953964195,DBC,DBC,0.8890261522879376,0.0888828939829912,0.024760035077431186,0.040582557986119594,,4.0
5061,F1 Macro,0.324517141477547,Listwise Deletion,SVC,0.8890261522879376,0.0888828939829912,0.024760035077431186,0.040582557986119594,,4.0
5062,F1 Macro,0.33498393736286686,Listwise Deletion,RF,0.8890261522879376,0.0888828939829912,0.024760035077431186,0.040582557986119594,,4.0
5063,F1 Macro,0.4052287581699347,Listwise Deletion,Ridge,0.8890261522879376,0.0888828939829912,0.024760035077431186,0.040582557986119594,,4.0
5064,F1 Macro,0.9419649797651961,"ACF, correlation-only",ACF+SVC,0.887818331401502,0.08641043454182847,0.019872857790799253,0.04367313960479406,,4.0
5065,F1 Macro,0.9346031746031747,"ACF, correlation-only",ACF+RF,0.887818331401502,0.08641043454182847,0.019872857790799253,0.04367313960479406,,4.0
5066,F1 Macro,0.9403865386538653,"ACF, correlation-only",ACF+Ridge,0.887818331401502,0.08641043454182847,0.019872857790799253,0.04367313960479406,,4.0
5067,F1 Macro,0.9764123127727325,"ACF, with covariable",ACF+SVC,0.887818331401502,0.08641043454182847,0.019872857790799253,0.04367313960479406,,4.0
5068,F1 Macro,0.9504761904761905,"ACF, with covariable",ACF+RF,0.887818331401502,0.08641043454182847,0.019872857790799253,0.04367313960479406,,4.0
5069,F1 Macro,0.9080268269741953,"ACF, with covariable",ACF+Ridge,0.887818331401502,0.08641043454182847,0.019872857790799253,0.04367313960479406,,4.0
5070,F1 Macro,0.7147147747289925,KNN,KNN,0.887818331401502,0.08641043454182847,0.019872857790799253,0.04367313960479406,7.2,4.0
5071,F1 Macro,0.7995061303012031,KNN,KNN+ROs,0.887818331401502,0.08641043454182847,0.019872857790799253,0.04367313960479406,98.3,4.0
5072,F1 Macro,0.9038001270537822,DBC,DBC,0.887818331401502,0.08641043454182847,0.019872857790799253,0.04367313960479406,,4.0
5073,F1 Macro,0.2926687487336421,Listwise Deletion,SVC,0.887818331401502,0.08641043454182847,0.019872857790799253,0.04367313960479406,,4.0
5074,F1 Macro,0.2800323140652125,Listwise Deletion,RF,0.887818331401502,0.08641043454182847,0.019872857790799253,0.04367313960479406,,4.0
5075,F1 Macro,0.3707850569266773,Listwise Deletion,Ridge,0.887818331401502,0.08641043454182847,0.019872857790799253,0.04367313960479406,,4.0
5076,F1 Macro,0.9365079365079364,"ACF, correlation-only",ACF+SVC,0.8865543451247908,0.08698128869085495,0.022472342697209075,0.03445543518993978,,4.0
5077,F1 Macro,0.9047619047619048,"ACF, correlation-only",ACF+RF,0.8865543451247908,0.08698128869085495,0.022472342697209075,0.03445543518993978,,4.0
5078,F1 Macro,0.8913270637408569,"ACF, correlation-only",ACF+Ridge,0.8865543451247908,0.08698128869085495,0.022472342697209075,0.03445543518993978,,4.0
5079,F1 Macro,0.9676218228913712,"ACF, with covariable",ACF+SVC,0.8865543451247908,0.08698128869085495,0.022472342697209075,0.03445543518993978,,4.0
5080,F1 Macro,0.9838109114456856,"ACF, with covariable",ACF+RF,0.8865543451247908,0.08698128869085495,0.022472342697209075,0.03445543518993978,,4.0
5081,F1 Macro,0.9669312169312169,"ACF, with covariable",ACF+Ridge,0.8865543451247908,0.08698128869085495,0.022472342697209075,0.03445543518993978,,4.0
5082,F1 Macro,0.7348438002926302,KNN,KNN,0.8865543451247908,0.08698128869085495,0.022472342697209075,0.03445543518993978,8.8,4.0
5083,F1 Macro,0.8708452041785376,KNN,KNN+ROs,0.8865543451247908,0.08698128869085495,0.022472342697209075,0.03445543518993978,67.3,4.0
5084,F1 Macro,0.9070391761398362,DBC,DBC,0.8865543451247908,0.08698128869085495,0.022472342697209075,0.03445543518993978,,4.0
5085,F1 Macro,0.32739335913939094,Listwise Deletion,SVC,0.8865543451247908,0.08698128869085495,0.022472342697209075,0.03445543518993978,,4.0
5086,F1 Macro,0.4104938271604938,Listwise Deletion,RF,0.8865543451247908,0.08698128869085495,0.022472342697209075,0.03445543518993978,,4.0
5087,F1 Macro,0.3071847295619278,Listwise Deletion,Ridge,0.8865543451247908,0.08698128869085495,0.022472342697209075,0.03445543518993978,,4.0
5088,F1 Macro,0.9263894000736106,"ACF, correlation-only",ACF+SVC,0.8852315816872175,0.08479564235465743,0.02132992735652936,0.04094921627027216,,4.0
5089,F1 Macro,0.9332013265076146,"ACF, correlation-only",ACF+RF,0.8852315816872175,0.08479564235465743,0.02132992735652936,0.04094921627027216,,4.0
5090,F1 Macro,0.8744019138755981,"ACF, correlation-only",ACF+Ridge,0.8852315816872175,0.08479564235465743,0.02132992735652936,0.04094921627027216,,4.0
5091,F1 Macro,0.9844163939535608,"ACF, with covariable",ACF+SVC,0.8852315816872175,0.08479564235465743,0.02132992735652936,0.04094921627027216,,4.0
5092,F1 Macro,0.9580212201126437,"ACF, with covariable",ACF+RF,0.8852315816872175,0.08479564235465743,0.02132992735652936,0.04094921627027216,,4.0
5093,F1 Macro,0.9178181497769127,"ACF, with covariable",ACF+Ridge,0.8852315816872175,0.08479564235465743,0.02132992735652936,0.04094921627027216,,4.0
5094,F1 Macro,0.6158044733044733,KNN,KNN,0.8852315816872175,0.08479564235465743,0.02132992735652936,0.04094921627027216,6.1,4.0
5095,F1 Macro,0.8262738936894475,KNN,KNN+ROs,0.8852315816872175,0.08479564235465743,0.02132992735652936,0.04094921627027216,69.1,4.0
5096,F1 Macro,0.8324709784411276,DBC,DBC,0.8852315816872175,0.08479564235465743,0.02132992735652936,0.04094921627027216,,4.0
5097,F1 Macro,0.3012223472065992,Listwise Deletion,SVC,0.8852315816872175,0.08479564235465743,0.02132992735652936,0.04094921627027216,,4.0
5098,F1 Macro,0.32452906988336844,Listwise Deletion,RF,0.8852315816872175,0.08479564235465743,0.02132992735652936,0.04094921627027216,,4.0
5099,F1 Macro,0.3272672435310758,Listwise Deletion,Ridge,0.8852315816872175,0.08479564235465743,0.02132992735652936,0.04094921627027216,,4.0
5100,F1 Macro,0.9658971391644658,"ACF, correlation-only",ACF+SVC,0.8838473078671463,0.08346123392679468,0.02021280352490956,0.04375902614940304,,4.0
5101,F1 Macro,0.9485240526987401,"ACF, correlation-only",ACF+RF,0.8838473078671463,0.08346123392679468,0.02021280352490956,0.04375902614940304,,4.0
5102,F1 Macro,0.9579925471811516,"ACF, correlation-only",ACF+Ridge,0.8838473078671463,0.08346123392679468,0.02021280352490956,0.04375902614940304,,4.0
5103,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.8838473078671463,0.08346123392679468,0.02021280352490956,0.04375902614940304,,4.0
5104,F1 Macro,0.9579925471811516,"ACF, with covariable",ACF+RF,0.8838473078671463,0.08346123392679468,0.02021280352490956,0.04375902614940304,,4.0
5105,F1 Macro,0.9658971391644658,"ACF, with covariable",ACF+Ridge,0.8838473078671463,0.08346123392679468,0.02021280352490956,0.04375902614940304,,4.0
5106,F1 Macro,0.6787085160128917,KNN,KNN,0.8838473078671463,0.08346123392679468,0.02021280352490956,0.04375902614940304,5.7,4.0
5107,F1 Macro,0.7326214526214526,KNN,KNN+ROs,0.8838473078671463,0.08346123392679468,0.02021280352490956,0.04375902614940304,84.7,4.0
5108,F1 Macro,0.8439570345923482,DBC,DBC,0.8838473078671463,0.08346123392679468,0.02021280352490956,0.04375902614940304,,4.0
5109,F1 Macro,0.33937191136617245,Listwise Deletion,SVC,0.8838473078671463,0.08346123392679468,0.02021280352490956,0.04375902614940304,,4.0
5110,F1 Macro,0.27479931141484826,Listwise Deletion,RF,0.8838473078671463,0.08346123392679468,0.02021280352490956,0.04375902614940304,,4.0
5111,F1 Macro,0.36394292493458796,Listwise Deletion,Ridge,0.8838473078671463,0.08346123392679468,0.02021280352490956,0.04375902614940304,,4.0
5112,F1 Macro,0.9599310814601113,"ACF, correlation-only",ACF+SVC,0.8823986633442448,0.0823432957613862,0.020978263373675088,0.0389197923437648,,4.0
5113,F1 Macro,0.9259374123492407,"ACF, correlation-only",ACF+RF,0.8823986633442448,0.0823432957613862,0.020978263373675088,0.0389197923437648,,4.0
5114,F1 Macro,0.919054557228428,"ACF, correlation-only",ACF+Ridge,0.8823986633442448,0.0823432957613862,0.020978263373675088,0.0389197923437648,,4.0
5115,F1 Macro,0.9754631333578702,"ACF, with covariable",ACF+SVC,0.8823986633442448,0.0823432957613862,0.020978263373675088,0.0389197923437648,,4.0
5116,F1 Macro,0.9451032059727713,"ACF, with covariable",ACF+RF,0.8823986633442448,0.0823432957613862,0.020978263373675088,0.0389197923437648,,4.0
5117,F1 Macro,0.9597867827376024,"ACF, with covariable",ACF+Ridge,0.8823986633442448,0.0823432957613862,0.020978263373675088,0.0389197923437648,,4.0
5118,F1 Macro,0.7362140659882598,KNN,KNN,0.8823986633442448,0.0823432957613862,0.020978263373675088,0.0389197923437648,7.6,4.0
5119,F1 Macro,0.8174019607843137,KNN,KNN+ROs,0.8823986633442448,0.0823432957613862,0.020978263373675088,0.0389197923437648,88.7,4.0
5120,F1 Macro,0.9234068627450981,DBC,DBC,0.8823986633442448,0.0823432957613862,0.020978263373675088,0.0389197923437648,,4.0
5121,F1 Macro,0.3176080763037285,Listwise Deletion,SVC,0.8823986633442448,0.0823432957613862,0.020978263373675088,0.0389197923437648,,4.0
5122,F1 Macro,0.33903248068745967,Listwise Deletion,RF,0.8823986633442448,0.0823432957613862,0.020978263373675088,0.0389197923437648,,4.0
5123,F1 Macro,0.3282464855577034,Listwise Deletion,Ridge,0.8823986633442448,0.0823432957613862,0.020978263373675088,0.0389197923437648,,4.0
5124,F1 Macro,0.9682539682539683,"ACF, correlation-only",ACF+SVC,0.8808826547892147,0.08152463398045057,0.023133250833193036,0.0414032749691559,,4.0
5125,F1 Macro,0.951415404871626,"ACF, correlation-only",ACF+RF,0.8808826547892147,0.08152463398045057,0.023133250833193036,0.0414032749691559,,4.0
5126,F1 Macro,0.8879084967320261,"ACF, correlation-only",ACF+Ridge,0.8808826547892147,0.08152463398045057,0.023133250833193036,0.0414032749691559,,4.0
5127,F1 Macro,0.9919862162920223,"ACF, with covariable",ACF+SVC,0.8808826547892147,0.08152463398045057,0.023133250833193036,0.0414032749691559,,4.0
5128,F1 Macro,0.9656499919054556,"ACF, with covariable",ACF+RF,0.8808826547892147,0.08152463398045057,0.023133250833193036,0.0414032749691559,,4.0
5129,F1 Macro,0.9233785220627326,"ACF, with covariable",ACF+Ridge,0.8808826547892147,0.08152463398045057,0.023133250833193036,0.0414032749691559,,4.0
5130,F1 Macro,0.7260566128490656,KNN,KNN,0.8808826547892147,0.08152463398045057,0.023133250833193036,0.0414032749691559,9.3,4.0
5131,F1 Macro,0.8202805883723507,KNN,KNN+ROs,0.8808826547892147,0.08152463398045057,0.023133250833193036,0.0414032749691559,58.8,4.0
5132,F1 Macro,0.9414838035527691,DBC,DBC,0.8808826547892147,0.08152463398045057,0.023133250833193036,0.0414032749691559,,4.0
5133,F1 Macro,0.3213042101930991,Listwise Deletion,SVC,0.8808826547892147,0.08152463398045057,0.023133250833193036,0.0414032749691559,,4.0
5134,F1 Macro,0.3516657665471963,Listwise Deletion,RF,0.8808826547892147,0.08152463398045057,0.023133250833193036,0.0414032749691559,,4.0
5135,F1 Macro,0.27826196382986373,Listwise Deletion,Ridge,0.8808826547892147,0.08152463398045057,0.023133250833193036,0.0414032749691559,,4.0
5136,F1 Macro,0.9440959162270639,"ACF, correlation-only",ACF+SVC,0.8792961496786846,0.08109784757174328,0.014191408092989383,0.03829963702997062,,4.0
5137,F1 Macro,0.9599310814601113,"ACF, correlation-only",ACF+RF,0.8792961496786846,0.08109784757174328,0.014191408092989383,0.03829963702997062,,4.0
5138,F1 Macro,0.9414838035527691,"ACF, correlation-only",ACF+Ridge,0.8792961496786846,0.08109784757174328,0.014191408092989383,0.03829963702997062,,4.0
5139,F1 Macro,0.9595480078522215,"ACF, with covariable",ACF+SVC,0.8792961496786846,0.08109784757174328,0.014191408092989383,0.03829963702997062,,4.0
5140,F1 Macro,0.9599310814601113,"ACF, with covariable",ACF+RF,0.8792961496786846,0.08109784757174328,0.014191408092989383,0.03829963702997062,,4.0
5141,F1 Macro,0.9504742742167288,"ACF, with covariable",ACF+Ridge,0.8792961496786846,0.08109784757174328,0.014191408092989383,0.03829963702997062,,4.0
5142,F1 Macro,0.8502903270459496,KNN,KNN,0.8792961496786846,0.08109784757174328,0.014191408092989383,0.03829963702997062,11.1,4.0
5143,F1 Macro,0.793452380952381,KNN,KNN+ROs,0.8792961496786846,0.08109784757174328,0.014191408092989383,0.03829963702997062,66.7,4.0
5144,F1 Macro,0.9162486885301385,DBC,DBC,0.8792961496786846,0.08109784757174328,0.014191408092989383,0.03829963702997062,,4.0
5145,F1 Macro,0.36056214317083884,Listwise Deletion,SVC,0.8792961496786846,0.08109784757174328,0.014191408092989383,0.03829963702997062,,4.0
5146,F1 Macro,0.32252336578195634,Listwise Deletion,RF,0.8792961496786846,0.08109784757174328,0.014191408092989383,0.03829963702997062,,4.0
5147,F1 Macro,0.28102102780287064,Listwise Deletion,Ridge,0.8792961496786846,0.08109784757174328,0.014191408092989383,0.03829963702997062,,4.0
5148,F1 Macro,0.975958648876067,"ACF, correlation-only",ACF+SVC,0.8776358698224882,0.08050277595238474,0.02121549328744607,0.04332868061221502,,4.0
5149,F1 Macro,0.9588166843574321,"ACF, correlation-only",ACF+RF,0.8776358698224882,0.08050277595238474,0.02121549328744607,0.04332868061221502,,4.0
5150,F1 Macro,0.9589947377008728,"ACF, correlation-only",ACF+Ridge,0.8776358698224882,0.08050277595238474,0.02121549328744607,0.04332868061221502,,4.0
5151,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.8776358698224882,0.08050277595238474,0.02121549328744607,0.04332868061221502,,4.0
5152,F1 Macro,0.992137437590911,"ACF, with covariable",ACF+RF,0.8776358698224882,0.08050277595238474,0.02121549328744607,0.04332868061221502,,4.0
5153,F1 Macro,0.9370378586217095,"ACF, with covariable",ACF+Ridge,0.8776358698224882,0.08050277595238474,0.02121549328744607,0.04332868061221502,,4.0
5154,F1 Macro,0.6716823924245726,KNN,KNN,0.8776358698224882,0.08050277595238474,0.02121549328744607,0.04332868061221502,11.0,4.0
5155,F1 Macro,0.8002264492753622,KNN,KNN+ROs,0.8776358698224882,0.08050277595238474,0.02121549328744607,0.04332868061221502,83.7,4.0
5156,F1 Macro,0.8825377671682858,DBC,DBC,0.8776358698224882,0.08050277595238474,0.02121549328744607,0.04332868061221502,,4.0
5157,F1 Macro,0.2904761904761905,Listwise Deletion,SVC,0.8776358698224882,0.08050277595238474,0.02121549328744607,0.04332868061221502,,4.0
5158,F1 Macro,0.37065303477572176,Listwise Deletion,RF,0.8776358698224882,0.08050277595238474,0.02121549328744607,0.04332868061221502,,4.0
5159,F1 Macro,0.3841131581512582,Listwise Deletion,Ridge,0.8776358698224882,0.08050277595238474,0.02121549328744607,0.04332868061221502,,4.0
5160,F1 Macro,0.9332718147968269,"ACF, correlation-only",ACF+SVC,0.8758983845899504,0.07884666330065776,0.019831243248553787,0.04037218576154737,,4.0
5161,F1 Macro,0.9371294589453064,"ACF, correlation-only",ACF+RF,0.8758983845899504,0.07884666330065776,0.019831243248553787,0.04037218576154737,,4.0
5162,F1 Macro,0.9580702325236231,"ACF, correlation-only",ACF+Ridge,0.8758983845899504,0.07884666330065776,0.019831243248553787,0.04037218576154737,,4.0
5163,F1 Macro,0.9754631333578702,"ACF, with covariable",ACF+SVC,0.8758983845899504,0.07884666330065776,0.019831243248553787,0.04037218576154737,,4.0
5164,F1 Macro,0.9744609746371227,"ACF, with covariable",ACF+RF,0.8758983845899504,0.07884666330065776,0.019831243248553787,0.04037218576154737,,4.0
5165,F1 Macro,0.9669312169312169,"ACF, with covariable",ACF+Ridge,0.8758983845899504,0.07884666330065776,0.019831243248553787,0.04037218576154737,,4.0
5166,F1 Macro,0.7215313973690742,KNN,KNN,0.8758983845899504,0.07884666330065776,0.019831243248553787,0.04037218576154737,9.2,4.0
5167,F1 Macro,0.8182572303453645,KNN,KNN+ROs,0.8758983845899504,0.07884666330065776,0.019831243248553787,0.04037218576154737,75.3,4.0
5168,F1 Macro,0.9038001270537822,DBC,DBC,0.8758983845899504,0.07884666330065776,0.019831243248553787,0.04037218576154737,,4.0
5169,F1 Macro,0.4483084965012676,Listwise Deletion,SVC,0.8758983845899504,0.07884666330065776,0.019831243248553787,0.04037218576154737,,4.0
5170,F1 Macro,0.34995854899061185,Listwise Deletion,RF,0.8758983845899504,0.07884666330065776,0.019831243248553787,0.04037218576154737,,4.0
5171,F1 Macro,0.35000000000000003,Listwise Deletion,Ridge,0.8758983845899504,0.07884666330065776,0.019831243248553787,0.04037218576154737,,4.0
5172,F1 Macro,0.9179518098544998,"ACF, correlation-only",ACF+SVC,0.8740801038211873,0.07765744580808819,0.01659985708101913,0.040704207028373796,,4.0
5173,F1 Macro,0.9017294245932296,"ACF, correlation-only",ACF+RF,0.8740801038211873,0.07765744580808819,0.01659985708101913,0.040704207028373796,,4.0
5174,F1 Macro,0.8962418300653594,"ACF, correlation-only",ACF+Ridge,0.8740801038211873,0.07765744580808819,0.01659985708101913,0.040704207028373796,,4.0
5175,F1 Macro,0.9919862162920223,"ACF, with covariable",ACF+SVC,0.8740801038211873,0.07765744580808819,0.01659985708101913,0.040704207028373796,,4.0
5176,F1 Macro,0.9749886126627191,"ACF, with covariable",ACF+RF,0.8740801038211873,0.07765744580808819,0.01659985708101913,0.040704207028373796,,4.0
5177,F1 Macro,0.9471677559912854,"ACF, with covariable",ACF+Ridge,0.8740801038211873,0.07765744580808819,0.01659985708101913,0.040704207028373796,,4.0
5178,F1 Macro,0.6594340352622562,KNN,KNN,0.8740801038211873,0.07765744580808819,0.01659985708101913,0.040704207028373796,11.9,4.0
5179,F1 Macro,0.7681260538403395,KNN,KNN+ROs,0.8740801038211873,0.07765744580808819,0.01659985708101913,0.040704207028373796,95.7,4.0
5180,F1 Macro,0.8534216385609574,DBC,DBC,0.8740801038211873,0.07765744580808819,0.01659985708101913,0.040704207028373796,,4.0
5181,F1 Macro,0.3893157894736842,Listwise Deletion,SVC,0.8740801038211873,0.07765744580808819,0.01659985708101913,0.040704207028373796,,4.0
5182,F1 Macro,0.2933495077355837,Listwise Deletion,RF,0.8740801038211873,0.07765744580808819,0.01659985708101913,0.040704207028373796,,4.0
5183,F1 Macro,0.3287534077678513,Listwise Deletion,Ridge,0.8740801038211873,0.07765744580808819,0.01659985708101913,0.040704207028373796,,4.0
5184,F1 Macro,0.9365079365079364,"ACF, correlation-only",ACF+SVC,0.8721772704087704,0.0757412293402658,0.01759532868919625,0.04243117733929308,,4.0
5185,F1 Macro,0.9494609033511413,"ACF, correlation-only",ACF+RF,0.8721772704087704,0.0757412293402658,0.01759532868919625,0.04243117733929308,,4.0
5186,F1 Macro,0.915440554709961,"ACF, correlation-only",ACF+Ridge,0.8721772704087704,0.0757412293402658,0.01759532868919625,0.04243117733929308,,4.0
5187,F1 Macro,0.9841269841269842,"ACF, with covariable",ACF+SVC,0.8721772704087704,0.0757412293402658,0.01759532868919625,0.04243117733929308,,4.0
5188,F1 Macro,0.9744609746371227,"ACF, with covariable",ACF+RF,0.8721772704087704,0.0757412293402658,0.01759532868919625,0.04243117733929308,,4.0
5189,F1 Macro,0.9503965803770399,"ACF, with covariable",ACF+Ridge,0.8721772704087704,0.0757412293402658,0.01759532868919625,0.04243117733929308,,4.0
5190,F1 Macro,0.7120476899785858,KNN,KNN,0.8721772704087704,0.0757412293402658,0.01759532868919625,0.04243117733929308,10.5,4.0
5191,F1 Macro,0.8246087286265859,KNN,KNN+ROs,0.8721772704087704,0.0757412293402658,0.01759532868919625,0.04243117733929308,87.0,4.0
5192,F1 Macro,0.9246193276044022,DBC,DBC,0.8721772704087704,0.0757412293402658,0.01759532868919625,0.04243117733929308,,4.0
5193,F1 Macro,0.363088246809177,Listwise Deletion,SVC,0.8721772704087704,0.0757412293402658,0.01759532868919625,0.04243117733929308,,4.0
5194,F1 Macro,0.2920875420875421,Listwise Deletion,RF,0.8721772704087704,0.0757412293402658,0.01759532868919625,0.04243117733929308,,4.0
5195,F1 Macro,0.30857222922796695,Listwise Deletion,Ridge,0.8721772704087704,0.0757412293402658,0.01759532868919625,0.04243117733929308,,4.0
5196,F1 Macro,0.9599310814601113,"ACF, correlation-only",ACF+SVC,0.8701859525344284,0.07535472068192978,0.022475920528766624,0.04376671930030222,,4.0
5197,F1 Macro,0.9672832031404579,"ACF, correlation-only",ACF+RF,0.8701859525344284,0.07535472068192978,0.022475920528766624,0.04376671930030222,,4.0
5198,F1 Macro,0.9606871879545543,"ACF, correlation-only",ACF+Ridge,0.8701859525344284,0.07535472068192978,0.022475920528766624,0.04376671930030222,,4.0
5199,F1 Macro,0.9838109114456856,"ACF, with covariable",ACF+SVC,0.8701859525344284,0.07535472068192978,0.022475920528766624,0.04376671930030222,,4.0
5200,F1 Macro,0.9838109114456856,"ACF, with covariable",ACF+RF,0.8701859525344284,0.07535472068192978,0.022475920528766624,0.04376671930030222,,4.0
5201,F1 Macro,0.9754631333578702,"ACF, with covariable",ACF+Ridge,0.8701859525344284,0.07535472068192978,0.022475920528766624,0.04376671930030222,,4.0
5202,F1 Macro,0.70652546264926,KNN,KNN,0.8701859525344284,0.07535472068192978,0.022475920528766624,0.04376671930030222,8.4,4.0
5203,F1 Macro,0.8350168350168349,KNN,KNN+ROs,0.8701859525344284,0.07535472068192978,0.022475920528766624,0.04376671930030222,70.2,4.0
5204,F1 Macro,0.9319563797175738,DBC,DBC,0.8701859525344284,0.07535472068192978,0.022475920528766624,0.04376671930030222,,4.0
5205,F1 Macro,0.3098290598290598,Listwise Deletion,SVC,0.8701859525344284,0.07535472068192978,0.022475920528766624,0.04376671930030222,,4.0
5206,F1 Macro,0.4090709838141704,Listwise Deletion,RF,0.8701859525344284,0.07535472068192978,0.022475920528766624,0.04376671930030222,,4.0
5207,F1 Macro,0.32768362774866233,Listwise Deletion,Ridge,0.8701859525344284,0.07535472068192978,0.022475920528766624,0.04376671930030222,,4.0
