,Algorithm,score,mv,sigma,diff_mu_12_mu_11,diff_mu_13_mu_23,points
543,F-ACF-SVC,1.0,0.7746670470754466,0.04308076582086681,0.019892454640322077,0.04386148427971215,64.0
544,ACF-SVC,0.9958331705665585,0.7385022498365504,0.03693984601337972,0.019024141903152214,0.04119935501528875,
545,F-ACF-SVC,0.9291380197143116,0.7385022498365504,0.03693984601337972,0.019024141903152214,0.04119935501528875,4.0
546,F-ACF-SVC,0.966714200135438,0.7385022498365504,0.03693984601337972,0.019024141903152214,0.04119935501528875,8.0
547,F-ACF-SVC,1.0,0.7385022498365504,0.03693984601337972,0.019024141903152214,0.04119935501528875,12.0
548,F-ACF-SVC,1.0,0.7385022498365504,0.03693984601337972,0.019024141903152214,0.04119935501528875,16.0
549,F-ACF-SVC,0.9958331705665585,0.7385022498365504,0.03693984601337972,0.019024141903152214,0.04119935501528875,20.0
550,F-ACF-SVC,0.9874995116996758,0.7385022498365504,0.03693984601337972,0.019024141903152214,0.04119935501528875,24.0
551,F-ACF-SVC,0.9958331705665587,0.7385022498365504,0.03693984601337972,0.019024141903152214,0.04119935501528875,28.0
552,F-ACF-SVC,0.9958331705665585,0.7385022498365504,0.03693984601337972,0.019024141903152214,0.04119935501528875,32.0
553,F-ACF-SVC,0.991665364379851,0.7385022498365504,0.03693984601337972,0.019024141903152214,0.04119935501528875,36.0
554,F-ACF-SVC,1.0,0.7385022498365504,0.03693984601337972,0.019024141903152214,0.04119935501528875,40.0
555,F-ACF-SVC,1.0,0.7385022498365504,0.03693984601337972,0.019024141903152214,0.04119935501528875,44.0
556,F-ACF-SVC,0.9958331705665585,0.7385022498365504,0.03693984601337972,0.019024141903152214,0.04119935501528875,48.0
557,F-ACF-SVC,1.0,0.7385022498365504,0.03693984601337972,0.019024141903152214,0.04119935501528875,52.0
558,F-ACF-SVC,1.0,0.7385022498365504,0.03693984601337972,0.019024141903152214,0.04119935501528875,56.0
559,F-ACF-SVC,1.0,0.7385022498365504,0.03693984601337972,0.019024141903152214,0.04119935501528875,60.0
560,F-ACF-SVC,1.0,0.7385022498365504,0.03693984601337972,0.019024141903152214,0.04119935501528875,64.0
561,ACF-SVC,1.0,0.6926731946984003,0.03153368990865962,0.023535047283743754,0.03748659873181649,
562,F-ACF-SVC,0.9499921862791062,0.6926731946984003,0.03153368990865962,0.023535047283743754,0.03748659873181649,4.0
563,F-ACF-SVC,0.9874995116996758,0.6926731946984003,0.03153368990865962,0.023535047283743754,0.03748659873181649,8.0
564,F-ACF-SVC,0.9833307287597021,0.6926731946984003,0.03153368990865962,0.023535047283743754,0.03748659873181649,12.0
565,F-ACF-SVC,0.9958331705665585,0.6926731946984003,0.03153368990865962,0.023535047283743754,0.03748659873181649,16.0
566,F-ACF-SVC,0.9791658528327929,0.6926731946984003,0.03153368990865962,0.023535047283743754,0.03748659873181649,20.0
567,F-ACF-SVC,1.0,0.6926731946984003,0.03153368990865962,0.023535047283743754,0.03748659873181649,24.0
568,F-ACF-SVC,1.0,0.6926731946984003,0.03153368990865962,0.023535047283743754,0.03748659873181649,28.0
569,F-ACF-SVC,1.0,0.6926731946984003,0.03153368990865962,0.023535047283743754,0.03748659873181649,32.0
570,F-ACF-SVC,1.0,0.6926731946984003,0.03153368990865962,0.023535047283743754,0.03748659873181649,36.0
571,F-ACF-SVC,1.0,0.6926731946984003,0.03153368990865962,0.023535047283743754,0.03748659873181649,40.0
572,F-ACF-SVC,0.9958331705665585,0.6926731946984003,0.03153368990865962,0.023535047283743754,0.03748659873181649,44.0
573,F-ACF-SVC,0.9958331705665585,0.6926731946984003,0.03153368990865962,0.023535047283743754,0.03748659873181649,48.0
574,F-ACF-SVC,1.0,0.6926731946984003,0.03153368990865962,0.023535047283743754,0.03748659873181649,52.0
575,F-ACF-SVC,1.0,0.6926731946984003,0.03153368990865962,0.023535047283743754,0.03748659873181649,56.0
576,F-ACF-SVC,1.0,0.6926731946984003,0.03153368990865962,0.023535047283743754,0.03748659873181649,60.0
577,F-ACF-SVC,1.0,0.6926731946984003,0.03153368990865962,0.023535047283743754,0.03748659873181649,64.0
578,ACF-SVC,1.0,0.6345973182879368,0.026565487423164544,0.022520496712836485,0.04131304137945682,
579,F-ACF-SVC,0.9958331705665585,0.6345973182879368,0.026565487423164544,0.022520496712836485,0.04131304137945682,4.0
580,F-ACF-SVC,0.9916666666666667,0.6345973182879368,0.026565487423164544,0.022520496712836485,0.04131304137945682,8.0
581,F-ACF-SVC,0.9958331705665585,0.6345973182879368,0.026565487423164544,0.022520496712836485,0.04131304137945682,12.0
582,F-ACF-SVC,1.0,0.6345973182879368,0.026565487423164544,0.022520496712836485,0.04131304137945682,16.0
583,F-ACF-SVC,1.0,0.6345973182879368,0.026565487423164544,0.022520496712836485,0.04131304137945682,20.0
584,F-ACF-SVC,1.0,0.6345973182879368,0.026565487423164544,0.022520496712836485,0.04131304137945682,24.0
585,F-ACF-SVC,1.0,0.6345973182879368,0.026565487423164544,0.022520496712836485,0.04131304137945682,28.0
586,F-ACF-SVC,1.0,0.6345973182879368,0.026565487423164544,0.022520496712836485,0.04131304137945682,32.0
587,F-ACF-SVC,1.0,0.6345973182879368,0.026565487423164544,0.022520496712836485,0.04131304137945682,36.0
588,F-ACF-SVC,1.0,0.6345973182879368,0.026565487423164544,0.022520496712836485,0.04131304137945682,40.0
589,F-ACF-SVC,1.0,0.6345973182879368,0.026565487423164544,0.022520496712836485,0.04131304137945682,44.0
590,F-ACF-SVC,1.0,0.6345973182879368,0.026565487423164544,0.022520496712836485,0.04131304137945682,48.0
591,F-ACF-SVC,1.0,0.6345973182879368,0.026565487423164544,0.022520496712836485,0.04131304137945682,52.0
592,F-ACF-SVC,1.0,0.6345973182879368,0.026565487423164544,0.022520496712836485,0.04131304137945682,56.0
593,F-ACF-SVC,1.0,0.6345973182879368,0.026565487423164544,0.022520496712836485,0.04131304137945682,60.0
594,F-ACF-SVC,1.0,0.6345973182879368,0.026565487423164544,0.022520496712836485,0.04131304137945682,64.0
595,ACF-SVC,1.0,0.5610019231684822,0.0219999441483542,0.01969104979772704,0.04104313490379505,
596,F-ACF-SVC,0.991665364379851,0.5610019231684822,0.0219999441483542,0.01969104979772704,0.04104313490379505,4.0
597,F-ACF-SVC,0.9874995116996758,0.5610019231684822,0.0219999441483542,0.01969104979772704,0.04104313490379505,8.0
598,F-ACF-SVC,1.0,0.5610019231684822,0.0219999441483542,0.01969104979772704,0.04104313490379505,12.0
599,F-ACF-SVC,1.0,0.5610019231684822,0.0219999441483542,0.01969104979772704,0.04104313490379505,16.0
600,F-ACF-SVC,1.0,0.5610019231684822,0.0219999441483542,0.01969104979772704,0.04104313490379505,20.0
601,F-ACF-SVC,0.9958331705665585,0.5610019231684822,0.0219999441483542,0.01969104979772704,0.04104313490379505,24.0
602,F-ACF-SVC,1.0,0.5610019231684822,0.0219999441483542,0.01969104979772704,0.04104313490379505,28.0
603,F-ACF-SVC,1.0,0.5610019231684822,0.0219999441483542,0.01969104979772704,0.04104313490379505,32.0
604,F-ACF-SVC,1.0,0.5610019231684822,0.0219999441483542,0.01969104979772704,0.04104313490379505,36.0
605,F-ACF-SVC,1.0,0.5610019231684822,0.0219999441483542,0.01969104979772704,0.04104313490379505,40.0
606,F-ACF-SVC,1.0,0.5610019231684822,0.0219999441483542,0.01969104979772704,0.04104313490379505,44.0
607,F-ACF-SVC,1.0,0.5610019231684822,0.0219999441483542,0.01969104979772704,0.04104313490379505,48.0
608,F-ACF-SVC,1.0,0.5610019231684822,0.0219999441483542,0.01969104979772704,0.04104313490379505,52.0
609,F-ACF-SVC,1.0,0.5610019231684822,0.0219999441483542,0.01969104979772704,0.04104313490379505,56.0
610,F-ACF-SVC,1.0,0.5610019231684822,0.0219999441483542,0.01969104979772704,0.04104313490379505,60.0
611,F-ACF-SVC,1.0,0.5610019231684822,0.0219999441483542,0.01969104979772704,0.04104313490379505,64.0
612,ACF-SVC,1.0,0.46773975447544486,0.018074755163324793,0.02218756138260769,0.03861952546881714,
613,F-ACF-SVC,1.0,0.46773975447544486,0.018074755163324793,0.02218756138260769,0.03861952546881714,4.0
614,F-ACF-SVC,0.9916666666666667,0.46773975447544486,0.018074755163324793,0.02218756138260769,0.03861952546881714,8.0
615,F-ACF-SVC,1.0,0.46773975447544486,0.018074755163324793,0.02218756138260769,0.03861952546881714,12.0
616,F-ACF-SVC,1.0,0.46773975447544486,0.018074755163324793,0.02218756138260769,0.03861952546881714,16.0
617,F-ACF-SVC,1.0,0.46773975447544486,0.018074755163324793,0.02218756138260769,0.03861952546881714,20.0
618,F-ACF-SVC,1.0,0.46773975447544486,0.018074755163324793,0.02218756138260769,0.03861952546881714,24.0
619,F-ACF-SVC,1.0,0.46773975447544486,0.018074755163324793,0.02218756138260769,0.03861952546881714,28.0
620,F-ACF-SVC,1.0,0.46773975447544486,0.018074755163324793,0.02218756138260769,0.03861952546881714,32.0
621,F-ACF-SVC,1.0,0.46773975447544486,0.018074755163324793,0.02218756138260769,0.03861952546881714,36.0
622,F-ACF-SVC,1.0,0.46773975447544486,0.018074755163324793,0.02218756138260769,0.03861952546881714,40.0
623,F-ACF-SVC,1.0,0.46773975447544486,0.018074755163324793,0.02218756138260769,0.03861952546881714,44.0
624,F-ACF-SVC,1.0,0.46773975447544486,0.018074755163324793,0.02218756138260769,0.03861952546881714,48.0
625,F-ACF-SVC,1.0,0.46773975447544486,0.018074755163324793,0.02218756138260769,0.03861952546881714,52.0
626,F-ACF-SVC,1.0,0.46773975447544486,0.018074755163324793,0.02218756138260769,0.03861952546881714,56.0
627,F-ACF-SVC,1.0,0.46773975447544486,0.018074755163324793,0.02218756138260769,0.03861952546881714,60.0
628,F-ACF-SVC,1.0,0.46773975447544486,0.018074755163324793,0.02218756138260769,0.03861952546881714,64.0
629,ACF-SVC,1.0,0.34955529340677494,0.014755921313188095,0.019905734411614306,0.039276288721970726,
630,F-ACF-SVC,1.0,0.34955529340677494,0.014755921313188095,0.019905734411614306,0.039276288721970726,4.0
631,F-ACF-SVC,1.0,0.34955529340677494,0.014755921313188095,0.019905734411614306,0.039276288721970726,8.0
632,F-ACF-SVC,1.0,0.34955529340677494,0.014755921313188095,0.019905734411614306,0.039276288721970726,12.0
633,F-ACF-SVC,1.0,0.34955529340677494,0.014755921313188095,0.019905734411614306,0.039276288721970726,16.0
634,F-ACF-SVC,1.0,0.34955529340677494,0.014755921313188095,0.019905734411614306,0.039276288721970726,20.0
635,F-ACF-SVC,1.0,0.34955529340677494,0.014755921313188095,0.019905734411614306,0.039276288721970726,24.0
636,F-ACF-SVC,1.0,0.34955529340677494,0.014755921313188095,0.019905734411614306,0.039276288721970726,28.0
637,F-ACF-SVC,1.0,0.34955529340677494,0.014755921313188095,0.019905734411614306,0.039276288721970726,32.0
638,F-ACF-SVC,1.0,0.34955529340677494,0.014755921313188095,0.019905734411614306,0.039276288721970726,36.0
639,F-ACF-SVC,1.0,0.34955529340677494,0.014755921313188095,0.019905734411614306,0.039276288721970726,40.0
640,F-ACF-SVC,1.0,0.34955529340677494,0.014755921313188095,0.019905734411614306,0.039276288721970726,44.0
641,F-ACF-SVC,1.0,0.34955529340677494,0.014755921313188095,0.019905734411614306,0.039276288721970726,48.0
642,F-ACF-SVC,1.0,0.34955529340677494,0.014755921313188095,0.019905734411614306,0.039276288721970726,52.0
643,F-ACF-SVC,1.0,0.34955529340677494,0.014755921313188095,0.019905734411614306,0.039276288721970726,56.0
644,F-ACF-SVC,1.0,0.34955529340677494,0.014755921313188095,0.019905734411614306,0.039276288721970726,60.0
645,F-ACF-SVC,1.0,0.34955529340677494,0.014755921313188095,0.019905734411614306,0.039276288721970726,64.0
646,ACF-SVC,1.0,0.19978859771621338,0.011726048736519164,0.02005345806659281,0.041293491477729344,
647,F-ACF-SVC,0.9958331705665585,0.19978859771621338,0.011726048736519164,0.02005345806659281,0.041293491477729344,4.0
648,F-ACF-SVC,1.0,0.19978859771621338,0.011726048736519164,0.02005345806659281,0.041293491477729344,8.0
649,F-ACF-SVC,1.0,0.19978859771621338,0.011726048736519164,0.02005345806659281,0.041293491477729344,12.0
650,F-ACF-SVC,1.0,0.19978859771621338,0.011726048736519164,0.02005345806659281,0.041293491477729344,16.0
651,F-ACF-SVC,1.0,0.19978859771621338,0.011726048736519164,0.02005345806659281,0.041293491477729344,20.0
652,F-ACF-SVC,1.0,0.19978859771621338,0.011726048736519164,0.02005345806659281,0.041293491477729344,24.0
653,F-ACF-SVC,1.0,0.19978859771621338,0.011726048736519164,0.02005345806659281,0.041293491477729344,28.0
654,F-ACF-SVC,1.0,0.19978859771621338,0.011726048736519164,0.02005345806659281,0.041293491477729344,32.0
655,F-ACF-SVC,1.0,0.19978859771621338,0.011726048736519164,0.02005345806659281,0.041293491477729344,36.0
656,F-ACF-SVC,1.0,0.19978859771621338,0.011726048736519164,0.02005345806659281,0.041293491477729344,40.0
657,F-ACF-SVC,1.0,0.19978859771621338,0.011726048736519164,0.02005345806659281,0.041293491477729344,44.0
658,F-ACF-SVC,1.0,0.19978859771621338,0.011726048736519164,0.02005345806659281,0.041293491477729344,48.0
659,F-ACF-SVC,1.0,0.19978859771621338,0.011726048736519164,0.02005345806659281,0.041293491477729344,52.0
660,F-ACF-SVC,1.0,0.19978859771621338,0.011726048736519164,0.02005345806659281,0.041293491477729344,56.0
661,F-ACF-SVC,1.0,0.19978859771621338,0.011726048736519164,0.02005345806659281,0.041293491477729344,60.0
662,F-ACF-SVC,1.0,0.19978859771621338,0.011726048736519164,0.02005345806659281,0.041293491477729344,64.0
663,ACF-SVC,1.0,0.010000000000000009,0.009549803515770982,0.020237150881678462,0.04156917769778386,
664,F-ACF-SVC,1.0,0.010000000000000009,0.009549803515770982,0.020237150881678462,0.04156917769778386,4.0
665,F-ACF-SVC,1.0,0.010000000000000009,0.009549803515770982,0.020237150881678462,0.04156917769778386,8.0
666,F-ACF-SVC,1.0,0.010000000000000009,0.009549803515770982,0.020237150881678462,0.04156917769778386,12.0
667,F-ACF-SVC,1.0,0.010000000000000009,0.009549803515770982,0.020237150881678462,0.04156917769778386,16.0
668,F-ACF-SVC,1.0,0.010000000000000009,0.009549803515770982,0.020237150881678462,0.04156917769778386,20.0
669,F-ACF-SVC,1.0,0.010000000000000009,0.009549803515770982,0.020237150881678462,0.04156917769778386,24.0
670,F-ACF-SVC,1.0,0.010000000000000009,0.009549803515770982,0.020237150881678462,0.04156917769778386,28.0
671,F-ACF-SVC,1.0,0.010000000000000009,0.009549803515770982,0.020237150881678462,0.04156917769778386,32.0
672,F-ACF-SVC,1.0,0.010000000000000009,0.009549803515770982,0.020237150881678462,0.04156917769778386,36.0
673,F-ACF-SVC,1.0,0.010000000000000009,0.009549803515770982,0.020237150881678462,0.04156917769778386,40.0
674,F-ACF-SVC,1.0,0.010000000000000009,0.009549803515770982,0.020237150881678462,0.04156917769778386,44.0
675,F-ACF-SVC,1.0,0.010000000000000009,0.009549803515770982,0.020237150881678462,0.04156917769778386,48.0
676,F-ACF-SVC,1.0,0.010000000000000009,0.009549803515770982,0.020237150881678462,0.04156917769778386,52.0
677,F-ACF-SVC,1.0,0.010000000000000009,0.009549803515770982,0.020237150881678462,0.04156917769778386,56.0
678,F-ACF-SVC,1.0,0.010000000000000009,0.009549803515770982,0.020237150881678462,0.04156917769778386,60.0
679,F-ACF-SVC,1.0,0.010000000000000009,0.009549803515770982,0.020237150881678462,0.04156917769778386,64.0
680,ACF-SVC,0.9708230758209266,0.9,0.09813474537789493,0.0263701420147337,0.03897172754751159,
681,F-ACF-SVC,0.6201922132033569,0.9,0.09813474537789493,0.0263701420147337,0.03897172754751159,4.0
682,F-ACF-SVC,0.7374245311907274,0.9,0.09813474537789493,0.0263701420147337,0.03897172754751159,8.0
683,F-ACF-SVC,0.8002759759290375,0.9,0.09813474537789493,0.0263701420147337,0.03897172754751159,12.0
684,F-ACF-SVC,0.8538487367808422,0.9,0.09813474537789493,0.0263701420147337,0.03897172754751159,16.0
685,F-ACF-SVC,0.8785106743256094,0.9,0.09813474537789493,0.0263701420147337,0.03897172754751159,20.0
686,F-ACF-SVC,0.9048374578649513,0.9,0.09813474537789493,0.0263701420147337,0.03897172754751159,24.0
687,F-ACF-SVC,0.9170991126200887,0.9,0.09813474537789493,0.0263701420147337,0.03897172754751159,28.0
688,F-ACF-SVC,0.9080133702775212,0.9,0.09813474537789493,0.0263701420147337,0.03897172754751159,32.0
689,F-ACF-SVC,0.9334622446189305,0.9,0.09813474537789493,0.0263701420147337,0.03897172754751159,36.0
690,F-ACF-SVC,0.9332239412408189,0.9,0.09813474537789493,0.0263701420147337,0.03897172754751159,40.0
691,F-ACF-SVC,0.9415954415954416,0.9,0.09813474537789493,0.0263701420147337,0.03897172754751159,44.0
692,F-ACF-SVC,0.9751461431210876,0.9,0.09813474537789493,0.0263701420147337,0.03897172754751159,48.0
693,F-ACF-SVC,0.970727540958149,0.9,0.09813474537789493,0.0263701420147337,0.03897172754751159,52.0
694,F-ACF-SVC,0.9792555452932813,0.9,0.09813474537789493,0.0263701420147337,0.03897172754751159,56.0
695,F-ACF-SVC,0.9791920582835267,0.9,0.09813474537789493,0.0263701420147337,0.03897172754751159,60.0
696,F-ACF-SVC,0.9791593398720905,0.9,0.09813474537789493,0.0263701420147337,0.03897172754751159,64.0
697,ACF-SVC,0.9748338081671415,0.8973277168304266,0.09476350814073746,0.02280674429643903,0.03863550872443523,
698,F-ACF-SVC,0.6870036322836403,0.8973277168304266,0.09476350814073746,0.02280674429643903,0.03863550872443523,4.0
699,F-ACF-SVC,0.7562014610447179,0.8973277168304266,0.09476350814073746,0.02280674429643903,0.03863550872443523,8.0
700,F-ACF-SVC,0.8501288720873029,0.8973277168304266,0.09476350814073746,0.02280674429643903,0.03863550872443523,12.0
701,F-ACF-SVC,0.9167952524187143,0.8973277168304266,0.09476350814073746,0.02280674429643903,0.03863550872443523,16.0
702,F-ACF-SVC,0.8612880396319887,0.8973277168304266,0.09476350814073746,0.02280674429643903,0.03863550872443523,20.0
703,F-ACF-SVC,0.8836470452855516,0.8973277168304266,0.09476350814073746,0.02280674429643903,0.03863550872443523,24.0
704,F-ACF-SVC,0.9126617932709239,0.8973277168304266,0.09476350814073746,0.02280674429643903,0.03863550872443523,28.0
705,F-ACF-SVC,0.9376285857520475,0.8973277168304266,0.09476350814073746,0.02280674429643903,0.03863550872443523,32.0
706,F-ACF-SVC,0.9541505477185989,0.8973277168304266,0.09476350814073746,0.02280674429643903,0.03863550872443523,36.0
707,F-ACF-SVC,0.9294630749997271,0.8973277168304266,0.09476350814073746,0.02280674429643903,0.03863550872443523,40.0
708,F-ACF-SVC,0.9791463017269469,0.8973277168304266,0.09476350814073746,0.02280674429643903,0.03863550872443523,44.0
709,F-ACF-SVC,0.9583333333333334,0.8973277168304266,0.09476350814073746,0.02280674429643903,0.03863550872443523,48.0
710,F-ACF-SVC,0.9791658528327929,0.8973277168304266,0.09476350814073746,0.02280674429643903,0.03863550872443523,52.0
711,F-ACF-SVC,0.9833307287597021,0.8973277168304266,0.09476350814073746,0.02280674429643903,0.03863550872443523,56.0
712,F-ACF-SVC,0.9708321939659101,0.8973277168304266,0.09476350814073746,0.02280674429643903,0.03863550872443523,60.0
713,F-ACF-SVC,0.9791909309729018,0.8973277168304266,0.09476350814073746,0.02280674429643903,0.03863550872443523,64.0
714,ACF-SVC,0.9833307287597021,0.8939413239270145,0.09229388383292061,0.021731593571037572,0.04276541530565339,
715,F-ACF-SVC,0.7212480774744229,0.8939413239270145,0.09229388383292061,0.021731593571037572,0.04276541530565339,4.0
716,F-ACF-SVC,0.7802142265018519,0.8939413239270145,0.09229388383292061,0.021731593571037572,0.04276541530565339,8.0
717,F-ACF-SVC,0.8875574797153885,0.8939413239270145,0.09229388383292061,0.021731593571037572,0.04276541530565339,12.0
718,F-ACF-SVC,0.905477407831655,0.8939413239270145,0.09229388383292061,0.021731593571037572,0.04276541530565339,16.0
719,F-ACF-SVC,0.9167421904501478,0.8939413239270145,0.09229388383292061,0.021731593571037572,0.04276541530565339,20.0
720,F-ACF-SVC,0.9214424341891031,0.8939413239270145,0.09229388383292061,0.021731593571037572,0.04276541530565339,24.0
721,F-ACF-SVC,0.9251905381995362,0.8939413239270145,0.09229388383292061,0.021731593571037572,0.04276541530565339,28.0
722,F-ACF-SVC,0.9458312173652618,0.8939413239270145,0.09229388383292061,0.021731593571037572,0.04276541530565339,32.0
723,F-ACF-SVC,0.9583542243919604,0.8939413239270145,0.09229388383292061,0.021731593571037572,0.04276541530565339,36.0
724,F-ACF-SVC,0.9751026829981724,0.8939413239270145,0.09229388383292061,0.021731593571037572,0.04276541530565339,40.0
725,F-ACF-SVC,0.9707786251539692,0.8939413239270145,0.09229388383292061,0.021731593571037572,0.04276541530565339,44.0
726,F-ACF-SVC,0.9666666666666668,0.8939413239270145,0.09229388383292061,0.021731593571037572,0.04276541530565339,48.0
727,F-ACF-SVC,0.9833333333333334,0.8939413239270145,0.09229388383292061,0.021731593571037572,0.04276541530565339,52.0
728,F-ACF-SVC,0.9833307287597021,0.8939413239270145,0.09229388383292061,0.021731593571037572,0.04276541530565339,56.0
729,F-ACF-SVC,0.9791593398720905,0.8939413239270145,0.09229388383292061,0.021731593571037572,0.04276541530565339,60.0
730,F-ACF-SVC,1.0,0.8939413239270145,0.09229388383292061,0.021731593571037572,0.04276541530565339,64.0
731,ACF-SVC,0.9335143299868486,0.8896499909474674,0.0884978125436247,0.020787347054437078,0.03970731033770701,
732,F-ACF-SVC,0.7785542355772964,0.8896499909474674,0.0884978125436247,0.020787347054437078,0.03970731033770701,4.0
733,F-ACF-SVC,0.7932050003110294,0.8896499909474674,0.0884978125436247,0.020787347054437078,0.03970731033770701,8.0
734,F-ACF-SVC,0.8231633101198318,0.8896499909474674,0.0884978125436247,0.020787347054437078,0.03970731033770701,12.0
735,F-ACF-SVC,0.8681889665023997,0.8896499909474674,0.0884978125436247,0.020787347054437078,0.03970731033770701,16.0
736,F-ACF-SVC,0.8963753101578288,0.8896499909474674,0.0884978125436247,0.020787347054437078,0.03970731033770701,20.0
737,F-ACF-SVC,0.9291380197143116,0.8896499909474674,0.0884978125436247,0.020787347054437078,0.03970731033770701,24.0
738,F-ACF-SVC,0.9417102932749909,0.8896499909474674,0.0884978125436247,0.020787347054437078,0.03970731033770701,28.0
739,F-ACF-SVC,0.9458574228159954,0.8896499909474674,0.0884978125436247,0.020787347054437078,0.03970731033770701,32.0
740,F-ACF-SVC,0.9500922207195348,0.8896499909474674,0.0884978125436247,0.020787347054437078,0.03970731033770701,36.0
741,F-ACF-SVC,0.941606110329739,0.8896499909474674,0.0884978125436247,0.020787347054437078,0.03970731033770701,40.0
742,F-ACF-SVC,0.9543116300022353,0.8896499909474674,0.0884978125436247,0.020787347054437078,0.03970731033770701,44.0
743,F-ACF-SVC,0.9665441942880969,0.8896499909474674,0.0884978125436247,0.020787347054437078,0.03970731033770701,48.0
744,F-ACF-SVC,0.9579795894159039,0.8896499909474674,0.0884978125436247,0.020787347054437078,0.03970731033770701,52.0
745,F-ACF-SVC,0.9624633431085045,0.8896499909474674,0.0884978125436247,0.020787347054437078,0.03970731033770701,56.0
746,F-ACF-SVC,0.9749843652282677,0.8896499909474674,0.0884978125436247,0.020787347054437078,0.03970731033770701,60.0
747,F-ACF-SVC,0.9455823734755079,0.8896499909474674,0.0884978125436247,0.020787347054437078,0.03970731033770701,64.0
748,ACF-SVC,0.9626033569019624,0.8842118922782923,0.08434046931392125,0.020863991619293143,0.03976641951325631,
749,F-ACF-SVC,0.709133312486971,0.8842118922782923,0.08434046931392125,0.020863991619293143,0.03976641951325631,4.0
750,F-ACF-SVC,0.773211317515115,0.8842118922782923,0.08434046931392125,0.020863991619293143,0.03976641951325631,8.0
751,F-ACF-SVC,0.8168712645025197,0.8842118922782923,0.08434046931392125,0.020863991619293143,0.03976641951325631,12.0
752,F-ACF-SVC,0.9333115054252126,0.8842118922782923,0.08434046931392125,0.020863991619293143,0.03976641951325631,16.0
753,F-ACF-SVC,0.8915082945948409,0.8842118922782923,0.08434046931392125,0.020863991619293143,0.03976641951325631,20.0
754,F-ACF-SVC,0.9415613565634074,0.8842118922782923,0.08434046931392125,0.020863991619293143,0.03976641951325631,24.0
755,F-ACF-SVC,0.9456437452308398,0.8842118922782923,0.08434046931392125,0.020863991619293143,0.03976641951325631,28.0
756,F-ACF-SVC,0.9540959644664347,0.8842118922782923,0.08434046931392125,0.020863991619293143,0.03976641951325631,32.0
757,F-ACF-SVC,0.9666666666666668,0.8842118922782923,0.08434046931392125,0.020863991619293143,0.03976641951325631,36.0
758,F-ACF-SVC,0.9584595077257552,0.8842118922782923,0.08434046931392125,0.020863991619293143,0.03976641951325631,40.0
759,F-ACF-SVC,0.9421635586933722,0.8842118922782923,0.08434046931392125,0.020863991619293143,0.03976641951325631,44.0
760,F-ACF-SVC,0.9708321939659101,0.8842118922782923,0.08434046931392125,0.020863991619293143,0.03976641951325631,48.0
761,F-ACF-SVC,0.962700630330938,0.8842118922782923,0.08434046931392125,0.020863991619293143,0.03976641951325631,52.0
762,F-ACF-SVC,0.983359050483743,0.8842118922782923,0.08434046931392125,0.020863991619293143,0.03976641951325631,56.0
763,F-ACF-SVC,0.9791593398720905,0.8842118922782923,0.08434046931392125,0.020863991619293143,0.03976641951325631,60.0
764,F-ACF-SVC,0.9708230758209266,0.8842118922782923,0.08434046931392125,0.020863991619293143,0.03976641951325631,64.0
765,ACF-SVC,0.9541648762321445,0.8773205796543057,0.07978355241587141,0.016489604943571157,0.03914437977282806,
766,F-ACF-SVC,0.7276474421635712,0.8773205796543057,0.07978355241587141,0.016489604943571157,0.03914437977282806,4.0
767,F-ACF-SVC,0.807059195948085,0.8773205796543057,0.07978355241587141,0.016489604943571157,0.03914437977282806,8.0
768,F-ACF-SVC,0.8292648150318372,0.8773205796543057,0.07978355241587141,0.016489604943571157,0.03914437977282806,12.0
769,F-ACF-SVC,0.8788513874239879,0.8773205796543057,0.07978355241587141,0.016489604943571157,0.03914437977282806,16.0
770,F-ACF-SVC,0.9158101612089342,0.8773205796543057,0.07978355241587141,0.016489604943571157,0.03914437977282806,20.0
771,F-ACF-SVC,0.9459884500696644,0.8773205796543057,0.07978355241587141,0.016489604943571157,0.03914437977282806,24.0
772,F-ACF-SVC,0.9542696980350795,0.8773205796543057,0.07978355241587141,0.016489604943571157,0.03914437977282806,28.0
773,F-ACF-SVC,0.9581990198390858,0.8773205796543057,0.07978355241587141,0.016489604943571157,0.03914437977282806,32.0
774,F-ACF-SVC,0.9665592158712687,0.8773205796543057,0.07978355241587141,0.016489604943571157,0.03914437977282806,36.0
775,F-ACF-SVC,0.9458142836674351,0.8773205796543057,0.07978355241587141,0.016489604943571157,0.03914437977282806,40.0
776,F-ACF-SVC,0.9624633431085045,0.8773205796543057,0.07978355241587141,0.016489604943571157,0.03914437977282806,44.0
777,F-ACF-SVC,0.9749194119034515,0.8773205796543057,0.07978355241587141,0.016489604943571157,0.03914437977282806,48.0
778,F-ACF-SVC,0.9708321939659101,0.8773205796543057,0.07978355241587141,0.016489604943571157,0.03914437977282806,52.0
779,F-ACF-SVC,0.9749843652282677,0.8773205796543057,0.07978355241587141,0.016489604943571157,0.03914437977282806,56.0
780,F-ACF-SVC,0.9833333333333334,0.8773205796543057,0.07978355241587141,0.016489604943571157,0.03914437977282806,60.0
781,F-ACF-SVC,0.9833307287597021,0.8773205796543057,0.07978355241587141,0.016489604943571157,0.03914437977282806,64.0
782,ACF-SVC,0.9833307287597021,0.868587713156184,0.07440810292380594,0.020881646977558843,0.04089220047582126,
