,Class,Left-Out Correlation,Precision,Recall,F1 Score
169,LumA,LumB,-0.0636363636363636,-0.22727272727272718,-0.1640017271730826
175,LumB,Basal,0.04190476190476189,-0.1166666666666667,-0.005079365079365072
176,LumB,Basal,0.12761904761904758,0.21666666666666662,0.14492063492063495
177,LumB,Basal,-0.005714285714285727,0.29999999999999993,0.1092063492063492
178,LumB,Basal,-0.005714285714285727,0.29999999999999993,0.1092063492063492
179,LumB,Basal,0.10539682539682538,-0.1166666666666667,0.061587301587301635
180,LumB,Her2,-0.2723809523809524,-0.45000000000000007,-0.35507936507936494
181,LumB,Her2,-0.1723809523809524,-0.1166666666666667,-0.17650793650793656
182,LumB,Her2,0.12761904761904758,0.29999999999999993,0.1726984126984127
183,LumB,Her2,-0.1723809523809524,0.04999999999999993,-0.10507936507936505
184,LumB,Her2,0.04190476190476189,-0.1166666666666667,-0.005079365079365072
185,LumB,LumA,-0.1723809523809524,-0.1166666666666667,-0.17650793650793656
186,LumB,LumA,-0.1723809523809524,-0.1166666666666667,-0.17650793650793656
187,LumB,LumA,-0.33904761904761904,0.04999999999999993,-0.17650793650793656
188,LumB,LumA,-0.1723809523809524,0.04999999999999993,-0.10507936507936505
189,LumB,LumA,0.07761904761904759,0.21666666666666662,0.1092063492063492
190,LumB,LumB,0.07761904761904759,-0.1166666666666667,0.0312842712842713
191,LumB,LumB,0.16095238095238093,0.21666666666666662,0.17269841269841274
192,LumB,LumB,0.07761904761904759,0.29999999999999993,0.14492063492063495
193,LumB,LumB,-0.6723809523809524,0.04999999999999993,-0.2717460317460317
194,LumB,LumB,0.07761904761904759,0.21666666666666662,0.1092063492063492
