,Class,Left-Out Correlation,Precision,Recall,F1 Score
156,beta,alpha,0.16078512641745635,0.05648376259798438,0.10916790766731121
157,beta,alpha,0.060656456397571,0.13218365061590154,0.09889569400526699
158,beta,alpha,0.060529633315770104,0.015162374020156855,0.03701783551723903
159,beta,alpha,0.15813728881816236,-0.016752519596864524,0.07529981497568905
160,beta,beta,0.33995547063634424,0.572273236282195,0.49098608948549294
161,beta,beta,0.1061892368701105,0.235431131019037,0.1785829887102992
162,beta,beta,0.16150429218516582,0.23856662933930572,0.20336704186644539
163,beta,beta,0.13793526861614225,0.05771556550951851,0.09754912920915437
164,beta,beta,0.09827032651217571,0.1747368421052632,0.13947093797034138
165,beta,delta,-0.00042507904653099615,0.05648376259798438,0.029475960572049154
166,beta,delta,0.018424370157875347,-0.01720044792833142,-0.00024198068994563116
167,beta,delta,-0.02368089300001941,0.06835386338185889,0.025834574333977733
168,beta,delta,0.008577171516109594,-0.016752519596864524,-0.0049140887676265566
169,beta,delta,-0.0014586707777971553,0.004524076147816358,0.0011310170217249116
175,delta,PP,0.43153415212238744,0.39777777777777773,0.42372319688109145
176,delta,PP,0.046918767507002856,0.09777777777777774,0.04493531809321272
177,delta,PP,0.15561441968091588,-0.3022222222222223,0.02788986354775813
178,delta,PP,0.10247432306255844,0.2977777777777777,0.16933723196881073
179,delta,PP,-0.11974789915966377,0.2977777777777777,0.09038986354775813
180,delta,alpha,0.46181238452827944,0.2977777777777777,0.4500389863547757
181,delta,alpha,0.34179056237879774,-0.10222222222222233,0.26385925130286014
182,delta,alpha,0.26566876750700286,-0.3022222222222223,0.1513654733038557
183,delta,alpha,0.39691876750700283,0.09777777777777774,0.35038986354775814
184,delta,alpha,0.23922645981469515,0.2977777777777777,0.2425637765912364
185,delta,beta,0.43754376750700286,-0.0022222222222222365,0.401200674358569
186,delta,beta,0.31162464985994404,-0.10222222222222233,0.22675349991139454
187,delta,beta,0.3161495367377721,0.03111111111111109,0.24753272069061522
188,delta,beta,0.5469187675070029,0.6977777777777777,0.5903898635477581
189,delta,beta,0.17191876750700286,0.39777777777777773,0.25705653021442487
190,delta,delta,0.32469654528478065,0.2977777777777777,0.30467557783347243
191,delta,delta,0.14691876750700283,0.2977777777777777,0.19038986354775805
192,delta,delta,0.32469654528478065,0.2533333333333333,0.29409356725146185
193,delta,delta,0.16230338289161822,0.19777777777777772,0.15560725485210591
194,delta,delta,0.13025210084033617,0.19777777777777772,0.1358444090023036
